entity_key,class_name,display_name,package,module,extends,abstract,entity,schema,table,photo_adapter_required,existing_actions,custom_action_candidates,eligibility,eligibility_reason,source_path
ais.database.model.akunting.JenisTransaksi,JenisTransaksi,Jenis Transaksi,ais.database.model.akunting,akunting,ais.database.model.GeneralValueObject,False,True,akunting,jenis_transaksi,False,ais\action\master\akunting\JenisTransaksiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\akunting\JenisTransaksi.java
ais.database.model.akunting.JenisUangMuka,JenisUangMuka,Jenis Uang Muka,ais.database.model.akunting,akunting,ais.database.model.GeneralValueObject,False,True,public,jenis_uang_muka,False,ais\action\master\akunting\JenisUangMukaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\akunting\JenisUangMuka.java
ais.database.model.akunting.KasBesar,KasBesar,Kas Besar,ais.database.model.akunting,akunting,ais.database.model.sop.DataSop,False,True,akunting,kas_besar,False,ais\action\master\akunting\KasBesarAction.java,onKasBesar|onMonitor|onStatistik|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\akunting\KasBesar.java
ais.database.model.akunting.KasKecil,KasKecil,Kas Kecil,ais.database.model.akunting,akunting,ais.database.model.sop.DataSop,False,True,akunting,kas_kecil,False,ais\action\master\akunting\KasKecilAction.java,onKasKecil|onStatistik|onMonitor|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\akunting\KasKecil.java
ais.database.model.akunting.KelompokLaporan,KelompokLaporan,Kelompok Laporan,ais.database.model.akunting,akunting,ais.database.model.GeneralValueObject,False,True,akunting,kelompok_laporan,False,ais\action\master\akunting\KelompokLaporanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\akunting\KelompokLaporan.java
ais.database.model.akunting.KelompokLaporanPunyaAkun,KelompokLaporanPunyaAkun,Kelompok Laporan Punya Akun,ais.database.model.akunting,akunting,ais.database.model.GeneralValueObject,False,True,akunting,kelompok_laporan_punya_akun,False,ais\action\master\akunting\KelompokLaporanPunyaAkunAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\akunting\KelompokLaporanPunyaAkun.java
ais.database.model.akunting.MasterGrupLaporan,MasterGrupLaporan,Master Grup Laporan,ais.database.model.akunting,akunting,ais.database.model.GeneralValueObject,False,True,akunting,master_grup_laporan,False,ais\action\master\akunting\MasterGrupLaporanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\akunting\MasterGrupLaporan.java
ais.database.model.akunting.NomorSuratAlurKeuangan,NomorSuratAlurKeuangan,Nomor Surat Alur Keuangan,ais.database.model.akunting,akunting,ais.database.model.GeneralValueObject,False,True,akunting,nomor_surat_alur_keuangan,False,ais\action\master\akunting\NomorSuratAlurKeuanganAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\akunting\NomorSuratAlurKeuangan.java
ais.database.model.akunting.Pajak,Pajak,Pajak,ais.database.model.akunting,akunting,ais.database.model.GeneralValueObject,False,True,akunting,pajak,False,ais\action\master\sirs\PajakAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\akunting\Pajak.java
ais.database.model.akunting.PenggantianKasKecil,PenggantianKasKecil,Penggantian Kas Kecil,ais.database.model.akunting,akunting,ais.database.model.sop.DataSop,False,True,akunting,penggantian_kas_kecil,False,ais\action\master\akunting\PenggantianKasKecilAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\akunting\PenggantianKasKecil.java
ais.database.model.akunting.Pertangungjawaban,Pertangungjawaban,Pertangungjawaban,ais.database.model.akunting,akunting,ais.database.model.sop.DataSop,False,True,akunting,pertangungjawaban,False,ais\action\master\akunting\PertangungjawabanAction.java,onMonitor|onStatistik|onEvent|onAddExternal,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\akunting\Pertangungjawaban.java
ais.database.model.akunting.PertangungjawabanKasBesar,PertangungjawabanKasBesar,Pertangungjawaban Kas Besar,ais.database.model.akunting,akunting,ais.database.model.sop.DataSop,False,True,akunting,pertangungjawaban_kas_besar,False,ais\action\master\akunting\PertangungjawabanKasBesarAction.java,onEvent|onAddExternal,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\akunting\PertangungjawabanKasBesar.java
ais.database.model.akunting.PostingHistory,PostingHistory,Posting History,ais.database.model.akunting,akunting,ais.database.model.GeneralValueObject,False,True,akunting,posting_history,False,ais\action\master\PostingHistoryAction.java,onEvent,REVIEW_REQUIRED,nama mengindikasikan data transaksi/log/internal: History; mempunyai aksi khusus existing,ais\database\model\akunting\PostingHistory.java
ais.database.model.akunting.ProsesTransfer,ProsesTransfer,Proses Transfer,ais.database.model.akunting,akunting,ais.database.model.sop.DataSop,False,True,akunting,proses_transfer,False,ais\action\master\akunting\ProsesTransferAction.java,onEvent|onAddExternal,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\akunting\ProsesTransfer.java
ais.database.model.akunting.ProsesTransferStandingInstruction,ProsesTransferStandingInstruction,Proses Transfer Standing Instruction,ais.database.model.akunting,akunting,ais.database.model.sop.DataSop,False,True,akunting,proses_transfer_standing_instruction,False,ais\action\master\akunting\ProsesTransferStandingInstructionAction.java,onEvent|onAddExternal,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\akunting\ProsesTransferStandingInstruction.java
ais.database.model.akunting.ProsesTransitori,ProsesTransitori,Proses Transitori,ais.database.model.akunting,akunting,ais.database.model.sop.DataSop,False,True,akunting,proses_transitori,False,ais\action\master\akunting\ProsesTransitoriAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\akunting\ProsesTransitori.java
ais.database.model.akunting.StandingInstruction,StandingInstruction,Standing Instruction,ais.database.model.akunting,akunting,ais.database.model.sop.DataSop,False,True,akunting,standing_instruction,False,ais\action\master\akunting\StandingInstructionAction.java,onStatistik|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\akunting\StandingInstruction.java
ais.database.model.akunting.Transaksi,Transaksi,Transaksi,ais.database.model.akunting,akunting,ais.database.model.GeneralValueObject,False,True,akunting,transaksi,False,ais\action\master\sirs\TransaksiAction.java,onEvent|onCetak|onBebas|onBerubah,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\akunting\Transaksi.java
ais.database.model.akunting.Transitori,Transitori,Transitori,ais.database.model.akunting,akunting,ais.database.model.GeneralValueObject,False,True,akunting,transitori,False,ais\action\master\akunting\TransitoriAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\akunting\Transitori.java
ais.database.model.akunting.UangMuka,UangMuka,Uang Muka,ais.database.model.akunting,akunting,ais.database.model.sop.DataSop,False,True,public,uang_muka,False,ais\action\master\akunting\UangMukaAction.java,onMonitor|onStatistik|onEvent|onAddExternal,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\akunting\UangMuka.java
ais.database.model.asset.Asset,Asset,Asset,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,asset,False,ais\action\master\asset\AssetAction.java,onInventaris|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\Asset.java
ais.database.model.asset.AssetDetail,AssetDetail,Asset Detail,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,asset_detail,False,ais\action\master\asset\AssetDetailAction.java|ais\action\master\asset\helper\AssetDetailAction.java,onLaporanPenyusutan|onPenyusutan|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\AssetDetail.java
ais.database.model.asset.CaraPengadaanAsset,CaraPengadaanAsset,Cara Pengadaan Asset,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,cara_pengadaan_asset,False,ais\action\master\asset\CaraPengadaanAssetAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\CaraPengadaanAsset.java
ais.database.model.asset.DokumenPenyediaAsset,DokumenPenyediaAsset,Dokumen Penyedia Asset,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,dokumen_penyedia_asset,False,ais\action\master\asset\DokumenPenyediaAssetAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\DokumenPenyediaAsset.java
ais.database.model.asset.JenisAsset,JenisAsset,Jenis Asset,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,jenis_asset,False,ais\action\master\asset\JenisAssetAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\JenisAsset.java
ais.database.model.asset.JenisPajakBarang,JenisPajakBarang,Jenis Pajak Barang,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,jenis_pajak_barang,False,ais\action\master\asset\JenisPajakBarangAction.java,onDataPpn|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\JenisPajakBarang.java
ais.database.model.asset.JenisPajakPpn,JenisPajakPpn,Jenis Pajak Ppn,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,jenis_pajak_ppn,False,ais\action\master\asset\JenisPajakPpnAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\JenisPajakPpn.java
ais.database.model.asset.JenisPekerjaanPenyedia,JenisPekerjaanPenyedia,Jenis Pekerjaan Penyedia,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,jenis_pekerjaan_penyedia,False,ais\action\master\asset\JenisPekerjaanPenyediaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\JenisPekerjaanPenyedia.java
ais.database.model.asset.JenisPembayaranBarang,JenisPembayaranBarang,Jenis Pembayaran Barang,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,jenis_pembayaran_barang,False,ais\action\master\asset\JenisPembayaranBarangAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\JenisPembayaranBarang.java
ais.database.model.asset.JenisPemesananPengadaanAsset,JenisPemesananPengadaanAsset,Jenis Pemesanan Pengadaan Asset,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,jenis_pemesanan_pengadaan_asset,False,ais\action\master\asset\JenisPemesananPengadaanAssetAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\JenisPemesananPengadaanAsset.java
ais.database.model.asset.JenisPenerimaanBarang,JenisPenerimaanBarang,Jenis Penerimaan Barang,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,jenis_penerimaan_barang,False,ais\action\master\asset\JenisPenerimaanBarangAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\JenisPenerimaanBarang.java
ais.database.model.asset.JenisPengapusanBarang,JenisPengapusanBarang,Jenis Pengapusan Barang,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,jenis_penghapusan_barang,False,ais\action\master\asset\JenisPengapusanBarangAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\JenisPengapusanBarang.java
ais.database.model.asset.JenisPenyediaAsset,JenisPenyediaAsset,Jenis Penyedia Asset,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,jenis_penyedia_asset,False,ais\action\master\asset\JenisPenyediaAssetAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\JenisPenyediaAsset.java
ais.database.model.asset.JenisPerbaikanAsset,JenisPerbaikanAsset,Jenis Perbaikan Asset,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,jenis_perbaikan_asset,False,ais\action\master\asset\JenisPerbaikanAssetAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\JenisPerbaikanAsset.java
ais.database.model.asset.JenisPerjanjianKerjasamaAsset,JenisPerjanjianKerjasamaAsset,Jenis Perjanjian Kerjasama Asset,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,jenis_perjanjian_kerjasama_asset,False,ais\action\master\asset\JenisPerjanjianKerjasamaAssetAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\JenisPerjanjianKerjasamaAsset.java
ais.database.model.asset.KategoriAsset,KategoriAsset,Kategori Asset,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,kategori_asset,False,ais\action\master\asset\KategoriAssetAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\KategoriAsset.java
ais.database.model.asset.KategoriPenyediaAsset,KategoriPenyediaAsset,Kategori Penyedia Asset,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,kategori_penyedia_asset,False,ais\action\master\asset\KategoriPenyediaAssetAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\KategoriPenyediaAsset.java
ais.database.model.asset.KelompokAsset,KelompokAsset,Kelompok Asset,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,kelompok_asset,False,ais\action\master\asset\KelompokAssetAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\KelompokAsset.java
ais.database.model.asset.KelompokParameterTambahanPerbaikanAsset,KelompokParameterTambahanPerbaikanAsset,Kelompok Parameter Tambahan Perbaikan Asset,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,kelompok_parameter_tambahan_perbaikan_asset,False,ais\action\master\asset\KelompokParameterTambahanPerbaikanAssetAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\KelompokParameterTambahanPerbaikanAsset.java
ais.database.model.asset.Lokasi,Lokasi,Lokasi,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,lokasi,False,ais\action\master\asset\LokasiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\Lokasi.java
ais.database.model.asset.MasterAsset,MasterAsset,Master Asset,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,master_asset,False,ais\action\master\asset\MasterAssetAction.java,onPersediaan|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\MasterAsset.java
ais.database.model.asset.NomorSuratAlurPengadaan,NomorSuratAlurPengadaan,Nomor Surat Alur Pengadaan,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,nomor_surat_alur_pengadaan,False,ais\action\master\asset\NomorSuratAlurPengadaanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\NomorSuratAlurPengadaan.java
ais.database.model.asset.ParameterTambahanPerbaikanAsset,ParameterTambahanPerbaikanAsset,Parameter Tambahan Perbaikan Asset,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,parameter_tambahan_catatan_siswa,False,ais\action\master\asset\ParameterTambahanPerbaikanAssetAction.java,onResetParameter|onManajemenKelompok|onManajemenParameter|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\ParameterTambahanPerbaikanAsset.java
ais.database.model.asset.PemakaianMasterAsset,PemakaianMasterAsset,Pemakaian Master Asset,ais.database.model.asset,asset,ais.database.model.sop.DataSop,False,True,asset,pemakaian_master_asset,False,ais\action\master\asset\PemakaianMasterAssetAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\PemakaianMasterAsset.java
ais.database.model.asset.PemakaianMasterAssetDetail,PemakaianMasterAssetDetail,Pemakaian Master Asset Detail,ais.database.model.asset,asset,ais.database.model.GeneralValueObject,False,True,asset,pemakaian_master_asset_detail,False,ais\action\master\asset\helper\PemakaianMasterAssetDetailAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\PemakaianMasterAssetDetail.java
ais.database.model.asset.PembayaranDpMasterAsset,PembayaranDpMasterAsset,Pembayaran Dp Master Asset,ais.database.model.asset,asset,ais.database.model.sop.DataSop,False,True,asset,pembayaran_dp_master_asset,False,ais\action\master\asset\PembayaranDpMasterAssetAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\PembayaranDpMasterAsset.java
ais.database.model.asset.PembayaranPengadaanMasterAsset,PembayaranPengadaanMasterAsset,Pembayaran Pengadaan Master Asset,ais.database.model.asset,asset,ais.database.model.sop.DataSop,False,True,asset,pembayaran_pengadaan_master_asset,False,ais\action\master\asset\PembayaranPengadaanMasterAssetAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\asset\PembayaranPengadaanMasterAsset.java
